project,sha,issue
derby,b3072159ad2ebc059c2c19b505c06a5b46ef0608,Bug
derby,083db506cc32db19bd29b4752218aa318c700ed9,Bug
derby,f7a03bed9a366604958b833f6474293da3942e85,Bug
derby,6bae90323fa309755b15a9be8ca73d1868fbdd45,Bug
derby,12a36413fedc75e161bf5173c36f0e68cdeb0b1b,Sub-task
derby,1f2a256dd2dd96ddf9df65acb81fba02922ffe21,Sub-task
derby,72446ed8a0d3f60d4fa4a2507dd08e71f7e3ebb3,Bug
derby,b86c38bac67c21afcdb0a56f8df2c2b5ef4fffd2,Improvement
derby,77fbd65a4fb26e8f6396c8cbd4aec70f13e995de,Bug
derby,26b9e3ccc14c214dac64720aaa663d5a2d931006,Bug
derby,4a08a159f268438fdb016cff0586f89da18dd579,Bug
derby,1da4958bc1076458fb002c7b0ea0791fae581398,Bug
derby,7dd317bc152847c5ef7abffb271850035ccb0f60,Bug
derby,f302c7851e7a5ea873372c4421901a5109638383,Bug
derby,2455f1ac2eb3bab1eb004959861dae7d6ca23d6f,Improvement
derby,b64ccfc49ee3b5d6e7572af4fed6b15ef86d2ba3,Improvement
derby,ff249585f82a397c3692e9996b54ff9ae140e9c9,Improvement
derby,07d11082ce8fc582f43f0e8aaf86fa80d699f3cf,Bug
derby,93fd82e115124755aa598feee896a231089fa603,Bug
derby,1fd318073570d4d19d2e003f61bdd4acaca562e7,Bug
derby,77d89802f2a2a9cfc79aa5428a4899e810a7346b,Bug
derby,0f92bc7cc166db4df04f898338bc30a4fb088dc3,Bug
derby,73ff7eb9f48b7046e239c07d9c9e56367c9a399e,Improvement
derby,740f64e455c6b2fc5a1952ff7e1ed7d115e3840e,Improvement
derby,8d753275f38ce7e5d4d4854cf58e70980632d82f,Bug
derby,66988078de18489ab1af02ce5e813688d804c856,Bug
derby,bc76319d03acd9a84543bd10d9b274bc0b94974c,Bug
derby,059795005ebd5438b61c6484db60025fec3c8e0f,Bug
derby,d43d4c3ed6a930f51723aa928c5ef7f2cab0e482,Bug
derby,e1a853ef4ad0818e3cb3ce691474be44422f09fc,Improvement
derby,fc9859eb00501d6b804868f5bb38e2cbd0490c9f,Bug
derby,28162f6535aefeaa46cb7191b888fc3d36c1a42a,Improvement
derby,b16f770513c9e538f0a8bcf750b061a29816e5bb,Improvement
derby,5b78c4e3fc7a1358a9910fd3a09bfcbd70e8a75d,Bug
derby,311ee54c3653704621159a9852a313b25b8dedda,Improvement
derby,bfd11f1bcbe7894be9fce50c5206310eaba4bef1,Sub-task
derby,9f5214d6806dfab776a4fccb973ee83ff9452778,Improvement
derby,f962ae714eacd82925bfcb344d0691d2665c886d,Improvement
derby,bf4839e7e22ac05652d6703438fdbfff30f16e00,Bug
derby,344b9efdc3ecbf29ffc0589481e12776b32caf49,Bug
derby,b2b30ec54415bac38bc3337a06d1d6fb90a66bd8,Sub-task
derby,34a7cbefa394ab5d8565ce5a7d4fd18b4724a54a,Bug
derby,a5a98ce87101f38ceb781c06df44cbe0f9f12bc5,Improvement
derby,7680ab7350a3437bdce6c1d5a6fe9afa29e2a946,Sub-task
derby,2d5faea2d20a4d9d8639ed1523542626171e6265,Improvement
derby,9eb1bd1219a56341e58528b3bf3ec1bb0666a360,Bug
derby,81de188489692940b83157307fc0b69214a9eb83,Improvement
derby,bd644c6e33ca8276d0b22e0d80e0ccd1f6b02a54,Bug
derby,2bd5cbdb7a4add150415817766981851b71ad52c,Improvement
derby,306fdfe7ca7e9211d8d404128c7dd7093b7fe53a,Improvement
derby,19d913d9880a33816ac6cd7a605e4e27046f2211,Improvement
derby,eddb67d3d9ec10b754b95a113bc1672695f53140,Bug
derby,253a5981287537e5893f30104afdd07bcf3899cf,Sub-task
derby,27fbf3305bc9b531f7b1d60409eeee5aed4e74de,Improvement
derby,b9b6cd81fa136ed08eb4beb90d2ce86599f696f3,Bug
derby,cda55ef7daf5d3e8bebe2570f5b3e057a622560e,Bug
derby,2f41733396c67281265a57499b7a7f0ea58df28e,Bug
derby,95d725a792c650e5a0ae89e7d52de498a888e12b,Bug
derby,feecfdda8d13ba6553d03b92006d2c8d1a9ad8a0,Improvement
derby,1ea68f8c16845ba4dec5db71a8f413542d0c57de,Bug
derby,1643c9c036a51b636087887b19b502bca92cb77c,Bug
derby,49b95bc855131059540de3f5c1174f782e974c7b,Bug
derby,dee279caec54d158b6d6e7be5b3d446e9686368d,Improvement
derby,0b0a105a0f40f20050e00cd3b5f4f6e58603b017,Improvement
derby,49aa62a255f569b6bebc45db0967873ede7c5f9f,Improvement
derby,9d781902945d23bae6dcfad3d3952e01fa2c221d,Improvement
derby,283931ee57fad0c89c16c50ec223e7f37a3f322f,Improvement
derby,bc22725122d810d17fa2f382f53d04c6e6c3e447,Bug
derby,a0b894382f7fd9616d694fa51c901905cf6de8b6,Improvement
derby,f3c6217515c36cd50e767e72b2fbd21db4e49710,Improvement
derby,7a840586d7a05d50ab79c6de28d2d7b2236aeb24,Bug
derby,e4b1c4422f5db86127ea207c175f93b581cafeea,Bug
derby,4af38b43caaa657a5d02a0f4c1e6eab4cce8e84b,Sub-task
derby,cb25c6566a700bd4013c106eb5981f104031819e,Improvement
derby,07c2cfc2156ad18250b6cd3ff4cc114d95304299,Bug
derby,b5fcca5e0a7bc8aba88ca8509b5f428a6a721c1c,Bug
derby,9f0f05d5e958f9425c0e1366e8e6b844e03c6e39,Bug
derby,a62e82e04888d507232c5975435dd9854d3527dd,Improvement
derby,0c91b1926210dea56015669b94f2f79670ced2de,Sub-task
derby,fec3a1dec5f543646a7b8ddb4c9b19b4ae669343,Bug
derby,59bf37d1e5900b2fd0b6028ed8c006435d3dac9e,Bug
derby,744dc8beede3f687b803f5002ad0f4436cf16a15,Bug
derby,c393694c042abca4c6baa901700fe13f5546a2d2,Improvement
derby,1c72cdc5d00dd15199e4a1aab8d47e49244030be,Sub-task
derby,d08ab9b87a1b0a9ecb6e7cb7a8b136740463bdfd,Improvement
derby,6e61723eaca1f07ae73b1a2c30d5df373823e8bd,Bug
derby,60edeb0cb29daf9d28ece1863db779c1af5a3f62,Improvement
derby,562671ec8d3524a68f5fd3e960124204d2094830,Improvement
derby,b1d3a85e013113606008a4ebc4c8ae76eb9dd661,Sub-task
derby,12988c7ccd11204ef3c3177f765b2fd8eab6290c,Task
derby,866573f3a65fdd6a434c9ce8f19391551387d776,Bug
derby,decb600ebf0d8cada40d311f9b30dcf29a550c07,Improvement
derby,9496f49a652b3f16b0c5afa8a8fcd939683f3449,Task
derby,818ef2ab82b94855db690df9df21301cbeaf857b,Improvement
derby,2216a4006d61a1d5cbb069c3b9a470e26659e07c,Bug
derby,83deb879040db85a57a81abb9ffd14998e0f92df,Bug
derby,fe9655204590626d480bfbb7c616446fb82cfd27,Bug
derby,3b24898154e6bd5b2eed84fcafa100b4137e5727,Improvement
derby,b2dc02cee92212f0d4ae82e3e374d279bca5d2c7,Bug
derby,6eb29f67238d5a33089acf436712ed2eba969ee4,Improvement
derby,56a7b394dc82a9d1083dc492e5b751238f3c24d6,Improvement
derby,2add32c4d9ae9cf381bf08ee266aae1539be3b19,Improvement
derby,7a20f8d1dfc1f9e2b38fc336bc32fc4562bf4aad,Bug
derby,ccf708c8d33c704a7144aac45f5d5cd13052d940,Improvement
derby,afa3a69d21d9a6c45257c04e1df9a1748d110c03,Bug
derby,9556e9641e7f873bf053870c933b1cd6d9aa2819,Bug
derby,a0f4b6889ab113bcf342542657c708b5b987ad10,Sub-task
derby,5a0cfa257fabbe415b6a7f12133d436df5a6ff15,Improvement
derby,e7b124dda3d26a6c1dfc253044cdca38951ea625,Improvement
derby,1952e602901708734ba25e83bc19b7307185a3c2,Bug
derby,24b23a8670e2f153c8ecdbf0c53f7965983c1c22,Task
derby,4112e91aa432f57850dcb30d302f7642ef9070c7,Improvement
derby,0fccc4c93c6ac147f82c6d2926de6b634a9499ae,Improvement
derby,f63235de59acad7acb1a0e77d4b5e22505f0b794,Bug
derby,fa3a4bc00b5f1b135795c37a3151646d884f0219,Improvement
derby,68c72e702823ecd0022f9c1c56419a5ce3080a62,Improvement
derby,bde5241ee00f155706985115be3d7cbfdb00fddf,Improvement
derby,c0052e0a3d24e8b9a3bea25e79505aa4d7d1182a,Improvement
derby,99028754fa5ea7b774579f3275b8040d21b3ceb0,Improvement
derby,d109dedee33d1a7ffd17cf3f8ab95fa60fc11e53,Bug
derby,764b3a0f4cad638df8d51cf125e2fb9889305a3b,Bug
derby,36f1be9027730352e34dbe2b7a81e3a02a6f9aa6,Bug
derby,c37b454accbaf83925e5e970442f2ccb14fc4012,Sub-task
derby,06a9c554ac150214a8deef2aca4c4d9fc9c33e3a,Bug
derby,3bb44e74ad4e1c745e91e4ed6487f334633f56e6,Improvement
derby,1e5b2aac1b465b2b0885bfaf82ff1db0855f7e99,Bug
derby,b4fdbf819daed52d243eca876a45addeb27fa221,Improvement
derby,9b8c04f9062c0f12219274ca7c2364e9df43f256,Improvement
derby,0a17859c0e47d78aefc1e35e61d2b8e541209988,Improvement
derby,66a8763aec8c968a890cc5664797e686ea617785,Improvement
derby,f5ec6ec7075487440b9fd78162e525450cd499ac,Bug
derby,bb2198301ed398374b4749edeea9d381ed7db1f0,Improvement
derby,93a2f7e05c32cdeddf3a7de49f5c5ebafe0719ba,Bug
derby,5a72b2c26d8b672145d6b52ac5a385dda047f746,Task
derby,777a463e8744d7642775f72d1d460395352d2bc6,Improvement
derby,f56c601de91bf20acc673f415178fe1ecf79fc8c,Improvement
derby,b69f59c6fecd655d7bf7000505eef9ac31d979be,Bug
derby,e1fc30c8506d1fcf0e4acc4bbc00237d86dd120c,Bug
derby,296695c04476f262b61cf394ba5ef34c607fcdbe,Improvement
derby,57efc3c3c7c7075505aebc6ed8fcb94b2a9beb0b,Bug
derby,c14b3d44d1cfb8ecdfd7f235b16760d195b08ff0,Improvement
derby,0c4389d8c2f05ce87e13a5fefd414f160190b32c,Bug
derby,7e1fccabca47f5a805fac827018bbefaeb01e7ac,Bug
derby,9e2d42bf8031f4696dbb4e1f6d49319c53010335,Improvement
derby,763e014eab67ba6e96809ee746cc79c14e830064,Improvement
derby,7f0d0669d8c6694f7d2131840ff62d7febfe5522,Bug
derby,89f969c4dc94fde81b71888f1c18e35fbc1242a7,Improvement
derby,24fec02f16864c9194411a4da3cca09f7adc78cc,Improvement
derby,cc049626c70330be7e9b42d25a826d9048fdedaf,Bug
derby,6d4d95d4142be4cdb94927093372d2b085034e21,Bug
derby,3b11818202b2963da481fc7da7adb5e4f269cdaf,Bug
derby,065a81f2db882a299b700b582e1a6e0b79e219f8,Bug
derby,2648e942c7a659b2e79689218c426e52e5bcde2b,Bug
derby,6aa0b127eae6560305121bcf2d2e712578b5b017,Sub-task
derby,1069778fb0bb859343d76e504a7c36546c49fdb3,Bug
derby,609999f74dd887f883ce28c18d4f45a915b0dcf8,Bug
derby,026fbdd08f7a71e5376db9e2c85d34bf763e7464,Task
derby,b2c17727e7811bb1f51fc08b8176e39efe075c48,Bug
derby,37c3287be6175f5e9a625cee7fb5adc2e9e8620b,Bug
derby,125f91823b206f3592dc837c04dfcbb002321ea4,Bug
derby,c7c71f2013347bd6a29ad9783abb6a484e1ca7df,Improvement
derby,5179dd9fc332f42a00d9a56fd265360909c57872,Bug
derby,38586ad63c510fd6c044d14456de1d6f5229f3e1,Bug
derby,912793e4158c6b9ebf0d65cae51bfca5cf53e639,Improvement
derby,136610d8b821eed75c0d594e2fdd50e9cea74d60,Bug
derby,45b5ae15c510de0a2e16de19fc1719d58d308b6c,Bug
derby,140391abe1e07fbb16cf357fd4bff4b70fb4590e,Bug
derby,95c67a5430c46f5fb7a34ce28305a9d52e4de0de,Improvement
derby,8cb13e0504f384c1b1ac4fe1398bf04011c8d2a8,Improvement
derby,9179199d2b58bea97f8b79000b89cc2d4f262113,Bug
derby,20445e3ca0ba5a60c960aff174236a5cd859d5c5,Bug
derby,2a09eb5784ced6a5a0a62327edb0fe3d68509266,Bug
derby,631e46c99b2daebc266f4b7ba0a9626949a1b81b,Bug
derby,8c39c1c30655853ee29d6317a6cc1f4f5f112fe7,Bug
derby,99ae840866cfb8d1619fa64d0c15ed9f02adcaa7,Sub-task
derby,5eee0018151ab7865c76e38d7ef2aca719adcf88,Bug
derby,189ad050776efb57571f29b6df5fd8879872a3a1,Bug
derby,c45f5b1e96f1b68b99f5b8346614c813fd03aa09,Improvement
derby,50af3048d365e7e80e7976d416e64fc2521c580a,Bug
derby,8ff0b23f90aec0501d4b998a70ca8f784e9b8c84,Bug
derby,e9737b6b49d8fab8c824a3f102494d22af901c44,Bug
derby,faa9027b1335bb878cac5374c548fe09b1edcf7d,Bug
derby,a2d0847189322463e06ea49dbf47d60e6b0e0895,Improvement
derby,9a827588b00c3aa4e74e2835d19eb8c56fb63baf,Sub-task
derby,8e4af955a4a1f74691c1902f7d6a6bd6016efdc5,Bug
derby,661c2e6c456ac261cbcaff6e0832de9e93ea2b87,Improvement
derby,d192b7dbe60f4c18fe1189aa85b2724418aefe6c,Improvement
derby,3fe228177494b1d94eba1acce545fbc468f94452,Bug
derby,e6936eadb0afbd9200dd7c4f75e223b9e9d0281a,Sub-task
derby,435459ecf6a94616eb1ce37dfbf86756e86f54d5,Bug
derby,f5bfd989648befc82da6df1bdf70bc1bf6674a1d,Bug
derby,651c99e8578fe7ab29dde92faed4a84eedf31a75,Improvement
derby,648e348602520be80fd547bb341b054a291229e6,Bug
derby,2dc0b91711a0eb33ef4ad711eeda16d2b782efe4,Improvement
derby,a3b16f95b39626b04416d6e32851f0b2c8d3b01f,Bug
derby,859720d8872924b5e304c4f26374d78b84199719,Bug
derby,eb79cc039ea7f312351f25e1d7e04a0dbe5a11ce,Bug
derby,46ed45c92df50cdc5e2bacd655a329205f2707ed,Bug
derby,6f55de19d898430fec96d3041a03b25fd218454f,Improvement
derby,400f6eb4c5ebd30de379479a6cb980f102970c5b,Improvement
derby,fca5be58fb8679d19b258277cab2b1a3f8880886,Bug
derby,30efca7c732b99e01fe38b38513b5ee895a51e22,Bug
derby,2d2cb5f932a9310a15730472d8093195451a2195,Improvement
derby,b27d8ec16f7645c44f4fc8f087c652c8b90b36e4,Bug
derby,aaa66cfa84c91bf95cf9bd7c7adccc450f494149,Sub-task
derby,cd1bd879b72c57de7a7fce647dfa6c5f82a91bab,Improvement
derby,ef4a7ba6d5e3a92ec2c793ae511ed642be4160cf,Improvement
derby,e8903d64b429deeee00a9975d014d0218bb62d9f,Bug
derby,d964056e30d71705a95798b4cbee7e6577d8a290,Improvement
derby,dd584838c07de7c4749551d17347811355566bed,Improvement
derby,6886d9e4210f8d8c1110fbbcee745c6dfed02ecf,Bug
derby,e7deac451eaaa3626b5f9301e5b35ef9d3b749e6,Bug
derby,273e6aca3ae4fa9871dc963ff67b3b62bb0ffb05,Improvement
derby,ae2d0e55f7ea80785d6746228c518ceaf1568230,Improvement
derby,c33cf30319194dc02a78ca84749f98551458e9e8,Bug
derby,76997ae2fe785e8d6ab6e67322aa2d17f863aae9,Improvement
derby,a78e683ae83fcbfe2884f999fdeeb75745f5dca4,Sub-task
derby,4eece4113ad7603c65396afcd946f8a1a672892d,Improvement
derby,070d37e30600755f16216090af3cc2a8987d2972,Bug
derby,5ef7a0d9e4f315a3b0b72012ab3fd8add5e7a6dc,Improvement
derby,164e806cc6682c5a843169f22861379db51c2caf,Sub-task
derby,69f8afa5c014b4405d3989e0bf82e42da9758cd3,Bug
derby,082459a4252818d4527e083fc22d61f5ae789e36,Sub-task
derby,2cb19e2d71697777bbd7bfa00f8cd0bc48282c0e,Improvement
derby,bbd82de408c9ca1a68a13da938c3019c9fd39875,Improvement
derby,97fb9592d90534cb9ef1f6aa6d119a511ea6c7ec,Sub-task
derby,81faa101942783ad8e231838edef615bb81c609d,Task
derby,9fbf2cbbd6cba0b7565828b29dbff001e23488af,Improvement
derby,7dca0be5ec5feda2c61c0a814da83a649e973c55,Bug
derby,edd6d3c8f69dc4c81bea245e3be4e26ed4f153c4,Improvement
derby,96b9662fc3d040ab9d5b0290274d409bf7687aee,Bug
derby,d0c5d9c0f7d79bb80695975c8f5d40efa14d5dca,Bug
derby,02a8e2e39fd854b1864734c54899d7c3ed4336b0,Bug
derby,3a4b2df70e791acb6da6828bcedb41e8d85f37ec,Improvement
derby,48c2afc58fcc79a50e7dd1a23f1c005844c50d5e,Bug
derby,78227e48f0b994681b11f395c8eaaac3a38c4c88,Improvement
derby,504ba175eb608a99a8a12bd7b19c94e1f87ab80c,Task
derby,d93d89fddeab93ae3edb956d767c70473996aa2e,Bug
derby,a9d2040c7c3e1cf5962216d161fa4840ee3ada7a,Bug
derby,2684c7723b3a98f20462cb5c4c2b1c7d14c81c25,Bug
derby,1e0eabf12e13be19604c41ddde1ca52eca55cd97,Improvement
derby,35d620ab4747d71229eda52cb997d71d0bf8d00c,Bug
derby,70ddc118f3577b7cbc02adb22dc285bcb8c95a03,Improvement
derby,1aa5b64da302f607cdc33b3d889533a00d271745,Improvement
derby,29f1800f0b8e45b97bb6332a296b709db218cac1,Bug
derby,08313de058162e4bbecd32aeb68af81206901ee0,Improvement
derby,f86608b11975e6d15f4357f185dbd4700e43e201,Bug
derby,a517b4e51269ddf2c0eb1aaa3255e3d499cd6343,Improvement
derby,f9f4d947ada9fcfdef9aea96044eb93592f228fc,Bug
derby,583cd0fa3ea7406c669516e151b7b28ae71f12e6,Bug
derby,47758e26068c30056827b41fd1cb7da903c58188,Bug
derby,f0cd4bf3d362ab1e868da2a32afae15808ebc23b,Improvement
derby,2d32bab3955dad7e281aeb7503c2ce2dbce1c107,Improvement
derby,4eea87550077be9f89fdb3481d00dd2135f7c212,Bug
derby,4c14d1b00f233ac57ca4d865fa2839c93a6570c6,Improvement
derby,90f16141b17352af5c934f3cf8bdbbb90c40624e,Bug
derby,19984411f567a1a7c3276e3b1bda2f7f6af700f3,Improvement
derby,870f7cd3a3f74712c5e83b43a17ffcd83d97a1a7,Bug
derby,7379752e3bb0ccfe54888ceea94781f60f3dce4a,Task
derby,9db681b9ecb12afa5f4142d0b8f88ae2dd9b2144,Bug
derby,b40d7705369653071e87229749ff258ca5eefd10,Bug
derby,b5b131644fb270152a47fd3d52d7e7bd2334a2c1,Improvement
derby,1b7b14f69c5269699ecb1a25f8188f33a7ea8873,Bug
derby,ad5e6e3d6c3a4d358716f8d32202f599d7de03ac,Bug
derby,14d31f942e8146fa512ceab2c0297b52e90c1723,Bug
derby,992f56f18f937a5be35602f688fb7aee16615451,Bug
derby,8f2354880cced63875b735244cd1d1e13970a6b8,Bug
derby,6da3fc6af85bdc825de39ef23dc8960f3f646af7,Improvement
derby,31f120e29e5cbe6a1cc6240f8687e484a3982f0d,Improvement
derby,b7e13a9968978475c30adcd1f959caeb45a8e983,Sub-task
derby,768e56f2080baff1056463694df531cc03c80e0a,Bug
derby,b9bd28c82bcd0c78fe862b5b1e6ed8380e2326e1,Improvement
derby,3e02686afb9740e58dcc23e56694411fa3aadbd5,Bug
derby,59a5a70a2cd50033cca9474314c417148b5167a7,Improvement
derby,c244a3154ecd7b6d393e4a036c926d1ee7905ff8,Improvement
derby,c4e95b5db80d1bb77e110dbff640a4648eab72f5,Improvement
derby,0d77ee625b637e2774d46b6ee4b2f325ed08dce3,Bug
derby,7c490a6263f5a6a2c61be003a5e8b934a1843398,Improvement
derby,1690ef635636afe5ebb5f03e393e5e9525de694b,Bug
derby,89e0c0807deae2cab1eda4166e4fbb873393d116,Bug
derby,e72bcdd38d7fe0f55b50b1d81595c49e440e6b2d,Improvement
derby,15fbd86b376cb092e998562c7ff9ae82ce04f6a9,Bug
derby,411d1b70b8a72e08c34818dc734977e0a07b8872,Sub-task
derby,649830ff276bdddac0e89196c8525491e6fb32e4,Improvement
derby,2e8051d442ea559d65d6caed6fa7cae6e2a5f622,Sub-task
derby,f43b12c3f13c184800466ae51f7c4b3931f577cc,Bug
derby,4b4365a12f8b30af15d0a5732a86f8ed74a18fb9,Improvement
derby,02c89761cb905eebbe8d07bc1a47417238951078,Improvement
derby,d49d499cb04baa48dd272f927276280e926ec365,Improvement
derby,c7a1d17d6e20d49035ca9ee0c59e5badb1a22345,Improvement
derby,79fec783829ef5ce973979a28714019970ba73bc,Bug
derby,fcfc92540c070f0326e86521c6eefe976929db2e,Bug
derby,8ad67d3b766b525b94eaf87a8abf24aad4f48b32,Bug
derby,e081c8565e18f2ac7901a781e7b716aff46ce71a,Improvement
derby,9698d412a2329524fb4343ad192495a6b731bd0c,Bug
derby,797228cd3df9b26881425a6efb9f391188bdaf6e,Bug
derby,9bfc704bb7c0ce869aac81db54c25ac6d83d4bf8,Bug
derby,44a867f867a2eef04dd70a72402cbb7a7b4b12d1,Improvement
derby,10dc4fc5d817630a4a5648f901dba10734f8a852,Task
derby,75c7276aadb6a4b8c236ce283cd85b356d5d5118,Bug
derby,7478b0dd7a23854743fe4b235db3b3c0b68a250c,Improvement
derby,3d7a3d4b81ffe14987efcd82f6e877f130d229c3,Bug
derby,45da2f58ad14179d96ad5d7951762cc36e663a36,Bug
derby,4cc0287cfe5318155d8b4a5bf33df8752ff61b42,Improvement
derby,8c26fb66b2a9359d8345ad6f7f8bcfdd9446144c,Bug
derby,281d7e6db93eaf69356a8c3c227af88c1e222bff,Bug
derby,c2f2981d484db9d08048e3078315d0e2497ccdee,Improvement
derby,356155c5fb66de4074010f8a25d760588437a752,Improvement
derby,b79d9d807f8e8641f22c115592a0b66d82d3a0ec,Task
derby,d9878ca0e7ef3de5e19f7b11710322832125513e,Improvement
derby,ca48ab4958210d6aafac64f98e8568598b1d5347,Improvement
derby,ef81d0e40933c63279fc747a5f2ff3fa590c9c21,Bug
derby,584c0fb11be30148e06b54818948e697acf96ce1,Improvement
derby,9528482005fb21649034f3153bbbbf680543249d,Bug
derby,0d23c0d8112e8a50e715e1525fb629f7181040e6,Bug
derby,f09789b9837919825c919697fcadfddb78a2eab4,Improvement
derby,357ad1ced355f353e091db8f5d9c9e82beb0f9cb,Sub-task
derby,36dd3e2035ffd195f054abf6755ce38388410166,Bug
derby,3505778f189059283e7da3d3c991be9b0af90984,Improvement
derby,0217bc63abfc32524460a5a2db818f73601a745e,Sub-task
derby,64635d6896553993a9b548599ec3bf03389f49eb,Task
derby,6ac51606d9f69026df51465fc74e088a9cecdbac,Bug
derby,f04dc447ad7595de991af088dd7eeb2b74e93f24,Improvement
derby,d57bbd3f626af447989b528c1e6dbadeeb495e62,Improvement
derby,1b4dc97ebdd9a301005fbb6bb756bf0379a08f4c,Improvement
derby,cd1bd2a014915bcf8bbbe32b3dd34fefd933d6ad,Improvement
derby,9ce79e7d9a531bb85c3b5200f8c4b36c652adcfe,Sub-task
derby,51cf09532cffab471febb9f03b649e47823ddbbf,Bug
derby,bf9a1af0380e3fae3d70e16f1716d03c1b026b1f,Improvement
derby,b9c171c5b0789cbcd99071c593b5da7dba3b88f6,Improvement
derby,254492261d6c947593b90d1ef97cbdaf0fd3a0da,Bug
derby,133d0fbee29a8a871cbd38c677963858634af941,Bug
derby,a11b0768bc778e7991f51145d56a30f5cf4f150b,Improvement
derby,b50def6e4ff62cae2fa2c9877e60239caddbc185,Bug
derby,b52081a4ac3dbca345c2aa22b11fdccefbcd4f7c,Improvement
derby,11468253bf0f1f8b20ff315e392742791b85a2a5,Bug
derby,bba8dbfe5f0acffc1431671747282fccd047609a,Bug
derby,531115821d9fd2fd81bd1991d0775b4d6cad94d1,Bug
derby,59678316dec3403a8a43f29c0b228c019b4a8946,Bug
derby,31c208ab4a2dda7ce23f2092f977a1e8a6ea500d,Bug
derby,1a6e9dee5a1fa3f7d024bef1b572edf0c2e9ea44,Sub-task
derby,53444cd20e1e4c3bec1d86cc7079391acff2ba53,Sub-task
derby,f6d02c92a45dc8883c9be38704ec9d2699589c9d,Bug
derby,f3ade652da6361a22f6601c49eeda6e8a12b0d95,Bug
derby,e214c072c3b33f7d3d39bfb7508d5468832c11e8,Improvement
derby,73e555847f2cb58d2a0e06bd65435953963ecc59,Sub-task
derby,5f587f79125d2e7752a8deb8c5d22623695d1156,Improvement
derby,5bd651f5c8e54c47df499eea1084145e16460b22,Bug
derby,f148f1f5c9f48f5323dc70a81a9423c5ba71e727,Bug
derby,8e65593b7db5a2d2efe39dbea6549c061757b633,Bug
derby,68b42276900b8c856a2a44f4df83cfbe400f1445,Improvement
derby,8f33dfd19e633fadeb804bcb5f5563b24f5c8d24,Bug
derby,3b4b552c816f27289ca40946a86c2444b4021a10,Improvement
derby,e316d23f257e8e91b371c2dfbaf0c22794f53a57,Bug
derby,7ab414cf03348ca692eb98c98b13eb89d1bf40e6,Sub-task
derby,a4cfe45c4f42495dfb198ceec4a1c58b3b891f68,Sub-task
derby,cae4ed4f5af97f0b771ac0a9c4a9fa228f0300b4,Improvement
derby,25dfe8ce81dec305d5a8fcd9c0c6dee3f433efdf,Bug
derby,b49cc553807c95b00c2eb852c5caa2c17e84d987,Improvement
derby,bf538e5859750e0ddd77b3ba553d6e0d40fcd111,Improvement
derby,aeba04b0408084fdfed233f8ac74fd9830c8faae,Bug
derby,f04772457ac4f32e17662dc3c86f8a69b70fce25,Improvement
derby,886b5f8c2779f7a2e855244634fb543321d3e33e,Improvement
derby,ccf72fbf6c3e989950529cf54675a1aa1bb56840,Improvement
derby,709b46ee20f75c5f963bec6c0e59e1c6fc3d30d4,Bug
derby,e0c99e52ecdcf21f48ed89c621ff73360cc7a15c,Bug
derby,918e8b08621551cd204db7411321fd31bbb93a31,Improvement
derby,daa4827aee6e2f02575c1aa5f702306ed44b3c16,Improvement
derby,7d889ca12512499738fb4c520cfa568a54db5b39,Improvement
derby,0be21896e2056ad699004dacdc664ec0ce3bf90f,Improvement
derby,6a210c5a3803314f97f14598919192b50120f1dc,Improvement
derby,85de1e49f64095a8b422b0e00536a60403e864fd,Improvement
derby,06c75daff307d61dcf685e08fec76808dc28b6eb,Bug
derby,b1cd60e21e460c224d23b374f31bf6ae38fbc929,Bug
derby,f3271c1255a90d75cebf181e8dfe69826731887c,Bug
derby,3c099fa0230d1cc229416c01588b700d9f192a69,Bug
derby,0c13195ec16e6e2b3e82c0157601a83c58358049,Bug
derby,05070035d1fdfc56c97eafa90127151eba10f66d,Sub-task
derby,431eec833adb0c7bc2232dafec24fcfa29d1a61f,Bug
derby,977383fcf826cd44acd1c7700c3c41b24f844650,Bug
derby,4d0fc78cdc2ba7766847c9e701fdb94effa5f51a,Bug
derby,df5ffc85905946a1b9184b8707ef19a7bb7e7c21,Bug
derby,689206ce496900f1a646770ca0e275452793fad6,Bug
derby,286780b67fcc567d2c825ddfaf1292cb4b7a4b6f,Bug
derby,eb7e25158b17af5ca798044550bcf6ab17597485,Improvement
derby,6c7bf48388daf538d2e9037ff217faee33925e8d,Improvement
derby,601800f8a3ec91e849d1f904259797a277816c62,Bug
derby,355491623ea7a013a955c28611c489a823c00ef0,Bug
derby,6fd0016a86d5d1f552f47f83e7f44758bc0bef4b,Sub-task
derby,5cc38754a4ce304ad1b2b5d76844882b781699da,Improvement
derby,03e89c8c1bd49236ac3057e5bea55b693e8f1245,Bug
derby,6ae5bb7961e76f8d3ad226587d80a7ed0042cd5f,Bug
derby,3a907e007914e2316adcb3e0ec7446374da5aeaf,Bug
derby,f55d30a1c384f55d9de148db979cd6c748f591d7,Bug
derby,70bfa37988fc74330ab44c67018c545887fedf74,Bug
derby,00783b84ba645ec570521f1eebef9e0b273db895,Bug
derby,4eccdff73d4dec47d0d797ff25f392febe8e45a4,Sub-task
derby,c69fcab5a7e7cbad423cee7106fa334f8a06a1ee,Bug
derby,7b9c4ca893e7cb50dc5c6395529db53aee7626c9,Improvement
derby,5d3cc1ea665ddb9d00aa779b9ab725a871e31e08,Bug
